32869	["Teacch"]	Structured educational program facilitating individualized learning for autistic and communication‑handicapped children.
32872	["Where is it?"]	Interrogative phrase asking for the location of an object or place.
32874	["when"]	Interrogative adverb asking for the time of an event or occurrence
32876	["head pointer"]	Head-mounted device that projects a movable light to select icons on a display.
32877	["headmouse"]	Assistive device that translates head movements into cursor control for computer navigation.
32878	["headmouse"]	Head-controlled pointing device enabling easy interaction with computer interfaces for users
32879	["eye tracking"]	Technology that monitors gaze direction to select screen icons via detected eye movements
32880	["eye tracking"]	Technology that maps gaze direction to highlight screen icons, facilitating augmentative communication.
32886	["kiss"]	A male and female press lips together, expressing affection and emotional intimacy.
32888	["wall plug", "wall socket", "socket"]	Mounted receptacle on a wall supplying electric power through two slots and grounding pin.
32890	["plug", "male plug"]	Male electrical connector with two pins and cord, inserted into a socket for power
32892	["pinwheel"]	Toy with colored vanes attached to a stick, rotating when wind blows.
32894	["staple"]	U‑shaped metal fastener that commonly joins sheets of paper together.
32896	["transplant"]	Move a rooted plant to new soil, establishing growth in a different location.
32898	["visor", "peak"]	Curved headpiece with front‑projecting red peak shading the eyes, worn as accessory.
32900	["floater"]	Object designed to remain buoyant, partially submerged, often used for water level marking.
32902	["cochlear implant"]	Electronic prosthetic system that directly stimulates auditory nerve, restoring hearing.
32904	["float"]	Remain supported by water, moving gently on surface or just beneath it.
32906	["fingertip"]	Distal extremity of a finger, bearing ridged skin and sensory receptors.
32908	["walk"]	Move forward using feet, stepping rhythmically while arms swing naturally.
32910	["speech therapist"]	Professional who evaluates and treats speech disorders using therapeutic techniques and articulation exercises
32911	["speech therapist"]	Professional who assesses and treats speech and oral‑motor disorders through targeted exercises.
32914	["visor"]	Movable armor plate on a helmet, covering the face with eye openings.
32916	["driver", "chauffeur"]	Professional operator of a motor vehicle, transporting passengers or goods on roads
32918	["window"]	Rectangular screen region showing distinct content within a computer display.
32920	["anti-adduction orthosis", "orthosis"]	Brace that restricts inward movement of a limb, supporting it with padded straps.
32922	["shoe"]	Footwear covering the foot, below the ankle, with a stiff sole and flexible upper
32923	["shoe"]	Footwear covering foot below ankle, with flexible upper and sturdy sole.
32926	["whisk"]	Beat or stir ingredients rapidly using a wire‑mounted implement or similar appliance
32928	["surf"]	Glide over ocean waves on a board, balancing while moving forward.
32929	["surf", "surfboard"]	Glide atop ocean waves using a board, balancing with outstretched arms.
32930	["surf", "surf", "surfboard", "surfboard"]	Glide across ocean waves using a board, performing a recreational water sport.
32934	["auditorium"]	Large seating area in a theater or concert hall for audience members.
32935	["auditorium"]	A large hall with tiered seating, stage, and acoustics for performances
32938	["therapeutic pedagogy teacher", "special education teacher", "support teacher"]	Educator who provides individualized, supportive instruction for physically or mentally disabled learners
32940	["let's go home"]	Cheerful invitation urging others to return together to one's residence.
32942	["market"]	Town area where vendors display and exchange food, goods, and services publicly.
32944	["walk with a walker"]	Propel oneself forward using a wheeled assistive device for support while walking.
32945	["walk with a walker"]	Move forward using a wheeled walker for support while taking steps.
32946	["walk with a walker"]	to move forward using a walker for support while ambulating
32950	["Good Friday"]	Christian commemoration of Jesus' crucifixion observed the Friday before Easter.
32951	["Good Friday"]	Christian commemorative holy Friday before Easter observing Jesus Christ’s crucifixion.
32954	["let's go to another shop", "let's go to the shop"]	Enthusiastic invitation to accompany someone toward a different store for shopping
32956	["porter"]	Male attendant who manages entry, handles keys, assists guests, and operates front desk
32957	["porter"]	Female attendant who manages entrance access, assists guests, and handles keys
32960	["tai chi"]	Chinese meditative martial art emphasizing slow, balanced movements for health and relaxation
32961	["tai chi"]	Chinese slow meditative exercise promoting relaxation, balance, and health through fluid movements.
32964	["aikido"]	Japanese martial art emphasizing fluid throws, joint locks, and redirection of opponents' energy
32966	["Teacch"]	Structured teaching approach organizing visual supports for learners with autism spectrum disorder.
32967	["Teacch"]	Structured teaching approach organizing curriculum and environment for individuals with autism.
32970	["occupational therapist"]	Health professional who facilitates participation in daily activities through tailored therapeutic interventions
32971	["occupational therapist"]	Health professional facilitating participation in daily activities through therapeutic engagement despite functional limitations
32974	["psychologist"]	Scientist trained in psychology who conducts client sessions and records observations.
32976	["psychologist"]	Trained scientist who studies mental processes and behavior, applying psychology in professional settings.
32978	["staff manager"]	Individual who directs dining, cleaning, and maintenance staff, overseeing resources and expenses
32980	["staff manager"]	Professional overseeing household staff, managing resources, expenditures, meals, transport, and cleaning.
32982	["nursing assistant", "caregiver", "assistant", "helper"]	Female healthcare worker who supports nurses by caring for patients’ daily needs
